horodatage,media,reussis,echecs
2026-06-13T18:47:33,le_capital,28164,10
2026-06-13T18:47:33,le_figaro,16960,11201
2026-06-13T18:47:33,le_journal_du_dimanche,27910,264
2026-06-13T18:47:33,le_monde,5029,17494
2026-06-13T18:47:33,le_nouvel_observateur,27586,588
2026-06-13T18:47:33,le_telegramme,6746,20
2026-06-13T18:47:33,les_echos,25608,2566
2026-06-13T18:47:33,nice_matin,26838,539
2026-06-13T18:47:33,paris_match,25939,2235
2026-06-13T18:47:33,sud_ouest,0,6766
2026-06-13T18:47:33,telerama,28032,142
2026-06-13T18:47:33,valeurs_actuelles,27939,235
2026-06-13T19:03:42,atlantico,717,6112
2026-06-13T19:03:42,challenges,5953,876
2026-06-13T19:03:42,l_opinion,5020,1809
2026-06-13T19:03:42,la_depeche,6816,13
2026-06-13T19:03:42,le_capital,28227,10
2026-06-13T19:03:42,le_figaro,16991,11233
2026-06-13T19:03:42,le_journal_du_dimanche,27973,264
2026-06-13T19:03:42,le_monde,5029,17557
2026-06-13T19:03:42,le_nouvel_observateur,27648,589
2026-06-13T19:03:42,le_telegramme,6809,20
2026-06-13T19:03:42,les_echos,25654,2583
2026-06-13T19:03:42,nice_matin,26901,539
2026-06-13T19:03:42,paris_match,25977,2260
2026-06-13T19:03:42,sud_ouest,0,6829
2026-06-13T19:03:42,telerama,28095,142
2026-06-13T19:03:42,valeurs_actuelles,28002,235
2026-06-13T19:18:53,atlantico,717,6175
2026-06-13T19:18:53,challenges,6016,876
2026-06-13T19:18:53,l_opinion,5071,1821
2026-06-13T19:18:53,la_depeche,6879,13
2026-06-13T19:18:53,le_capital,28290,10
2026-06-13T19:18:53,le_figaro,17027,11260
2026-06-13T19:18:53,le_journal_du_dimanche,28036,264
2026-06-13T19:18:53,le_monde,5029,17620
2026-06-13T19:18:53,le_nouvel_observateur,27711,589
2026-06-13T19:18:53,le_telegramme,6872,20
2026-06-13T19:18:53,les_echos,25702,2598
2026-06-13T19:18:53,nice_matin,26964,539
2026-06-13T19:18:53,paris_match,26034,2266
2026-06-13T19:18:53,sud_ouest,0,6892
2026-06-13T19:18:53,telerama,28158,142
2026-06-13T19:18:53,valeurs_actuelles,28064,236
2026-06-13T19:35:19,atlantico,717,6238
2026-06-13T19:35:19,challenges,6079,876
2026-06-13T19:35:19,l_opinion,5129,1826
2026-06-13T19:35:19,la_depeche,6942,13
2026-06-13T19:35:19,le_capital,28353,10
2026-06-13T19:35:19,le_figaro,17067,11283
2026-06-13T19:35:19,le_journal_du_dimanche,28099,264
2026-06-13T19:35:19,le_monde,5029,17683
2026-06-13T19:35:19,le_nouvel_observateur,27774,589
2026-06-13T19:35:19,le_telegramme,6935,20
2026-06-13T19:35:19,les_echos,25752,2611
2026-06-13T19:35:19,nice_matin,27026,540
2026-06-13T19:35:19,paris_match,26094,2269
2026-06-13T19:35:19,sud_ouest,0,6955
2026-06-13T19:35:19,telerama,28221,142
2026-06-13T19:35:19,valeurs_actuelles,28126,237
2026-06-13T19:51:35,atlantico,717,6301
2026-06-13T19:51:35,challenges,6133,885
2026-06-13T19:51:35,l_opinion,5187,1831
2026-06-13T19:51:35,la_depeche,7005,13
2026-06-13T19:51:35,le_capital,28416,10
2026-06-13T19:51:35,le_figaro,17101,11312
2026-06-13T19:51:35,le_journal_du_dimanche,28161,265
2026-06-13T19:51:35,le_monde,5029,17746
2026-06-13T19:51:35,le_nouvel_observateur,27836,590
2026-06-13T19:51:35,le_telegramme,6998,20
2026-06-13T19:51:35,les_echos,25807,2619
2026-06-13T19:51:35,nice_matin,27086,543
2026-06-13T19:51:35,paris_match,26153,2273
2026-06-13T19:51:35,sud_ouest,0,7018
2026-06-13T19:51:35,telerama,28282,144
2026-06-13T19:51:35,valeurs_actuelles,28188,238
2026-06-13T20:07:56,atlantico,717,6364
2026-06-13T20:07:56,challenges,6196,885
2026-06-13T20:07:56,l_opinion,5239,1842
2026-06-13T20:07:56,la_depeche,7068,13
2026-06-13T20:07:56,le_capital,28479,10
2026-06-13T20:07:56,le_figaro,17129,11347
2026-06-13T20:07:56,le_journal_du_dimanche,28224,265
2026-06-13T20:07:56,le_monde,5029,17809
2026-06-13T20:07:56,le_nouvel_observateur,27898,591
2026-06-13T20:07:56,le_telegramme,7061,20
2026-06-13T20:07:56,les_echos,25854,2635
2026-06-13T20:07:56,nice_matin,27148,544
2026-06-13T20:07:56,paris_match,26203,2286
2026-06-13T20:07:56,sud_ouest,0,7081
2026-06-13T20:07:56,telerama,28345,144
2026-06-13T20:07:56,valeurs_actuelles,28250,239
2026-06-13T20:24:28,atlantico,717,6427
2026-06-13T20:24:28,challenges,6259,885
2026-06-13T20:24:28,l_opinion,5278,1866
2026-06-13T20:24:28,la_depeche,7131,13
2026-06-13T20:24:28,le_capital,28542,10
2026-06-13T20:24:28,le_figaro,17171,11368
2026-06-13T20:24:28,le_journal_du_dimanche,28287,265
2026-06-13T20:24:28,le_monde,5029,17872
2026-06-13T20:24:28,le_nouvel_observateur,27959,593
2026-06-13T20:24:28,le_telegramme,7124,20
2026-06-13T20:24:28,les_echos,25903,2649
2026-06-13T20:24:28,nice_matin,27210,545
2026-06-13T20:24:28,paris_match,26262,2290
2026-06-13T20:24:28,sud_ouest,0,7144
2026-06-13T20:24:28,telerama,28408,144
2026-06-13T20:24:28,valeurs_actuelles,28313,239
2026-06-13T20:40:33,atlantico,717,6490
2026-06-13T20:40:33,challenges,6322,885
2026-06-13T20:40:33,l_opinion,5280,1927
2026-06-13T20:40:33,la_depeche,7194,13
2026-06-13T20:40:33,le_capital,28605,10
2026-06-13T20:40:33,le_figaro,17199,11403
2026-06-13T20:40:33,le_journal_du_dimanche,28349,266
2026-06-13T20:40:33,le_monde,5029,17935
2026-06-13T20:40:33,le_nouvel_observateur,28022,593
2026-06-13T20:40:33,le_telegramme,7187,20
2026-06-13T20:40:33,les_echos,25957,2658
2026-06-13T20:40:33,nice_matin,27273,545
2026-06-13T20:40:33,paris_match,26320,2295
2026-06-13T20:40:33,sud_ouest,0,7207
2026-06-13T20:40:33,telerama,28471,144
2026-06-13T20:40:33,valeurs_actuelles,28375,240
2026-06-13T20:55:54,atlantico,717,6553
2026-06-13T20:55:54,challenges,6385,885
2026-06-13T20:55:54,l_opinion,5280,1990
2026-06-13T20:55:54,la_depeche,7257,13
2026-06-13T20:55:54,le_capital,28668,10
2026-06-13T20:55:54,le_figaro,17243,11422
2026-06-13T20:55:54,le_journal_du_dimanche,28412,266
2026-06-13T20:55:54,le_monde,5029,17998
2026-06-13T20:55:54,le_nouvel_observateur,28083,595
2026-06-13T20:55:54,le_telegramme,7250,20
2026-06-13T20:55:54,les_echos,26006,2672
2026-06-13T20:55:54,nice_matin,27334,547
2026-06-13T20:55:54,paris_match,26379,2299
2026-06-13T20:55:54,sud_ouest,0,7270
2026-06-13T20:55:54,telerama,28534,144
2026-06-13T20:55:54,valeurs_actuelles,28438,240
2026-06-13T21:11:38,atlantico,717,6616
2026-06-13T21:11:38,challenges,6426,907
2026-06-13T21:11:38,l_opinion,5284,2049
2026-06-13T21:11:38,la_depeche,7320,13
2026-06-13T21:11:38,le_capital,28731,10
2026-06-13T21:11:38,le_figaro,17290,11438
2026-06-13T21:11:38,le_journal_du_dimanche,28475,266
2026-06-13T21:11:38,le_monde,5029,18061
2026-06-13T21:11:38,le_nouvel_observateur,28145,596
2026-06-13T21:11:38,le_telegramme,7313,20
2026-06-13T21:11:38,les_echos,26040,2701
2026-06-13T21:11:38,nice_matin,27395,549
2026-06-13T21:11:38,paris_match,26440,2301
2026-06-13T21:11:38,sud_ouest,0,7333
2026-06-13T21:11:38,telerama,28597,144
2026-06-13T21:11:38,valeurs_actuelles,28500,241
2026-06-13T21:25:16,atlantico,717,6679
2026-06-13T21:25:16,challenges,6489,907
2026-06-13T21:25:16,l_opinion,5343,2053
2026-06-13T21:25:16,la_depeche,7383,13
2026-06-13T21:25:16,le_capital,28794,10
2026-06-13T21:25:16,le_figaro,17322,11469
2026-06-13T21:25:16,le_journal_du_dimanche,28538,266
2026-06-13T21:25:16,le_monde,5029,18124
2026-06-13T21:25:16,le_nouvel_observateur,28208,596
2026-06-13T21:25:16,le_telegramme,7374,22
2026-06-13T21:25:16,les_echos,26076,2728
2026-06-13T21:25:16,nice_matin,27457,550
2026-06-13T21:25:16,paris_match,26488,2316
2026-06-13T21:25:16,sud_ouest,0,7396
2026-06-13T21:25:16,telerama,28660,144
2026-06-13T21:25:16,valeurs_actuelles,28562,242
2026-06-13T21:43:20,atlantico,717,6742
2026-06-13T21:43:20,challenges,6552,907
2026-06-13T21:43:20,l_opinion,5404,2055
2026-06-13T21:43:20,la_depeche,7446,13
2026-06-13T21:43:20,le_capital,28857,10
2026-06-13T21:43:20,le_figaro,17360,11494
2026-06-13T21:43:20,le_journal_du_dimanche,28600,267
2026-06-13T21:43:20,le_monde,5029,18187
2026-06-13T21:43:20,le_nouvel_observateur,28270,597
2026-06-13T21:43:20,le_telegramme,7437,22
2026-06-13T21:43:20,les_echos,26118,2749
2026-06-13T21:43:20,nice_matin,27519,551
2026-06-13T21:43:20,paris_match,26549,2318
2026-06-13T21:43:20,sud_ouest,0,7459
2026-06-13T21:43:20,telerama,28723,144
2026-06-13T21:43:20,valeurs_actuelles,28625,242
2026-06-13T21:56:59,atlantico,717,6805
2026-06-13T21:56:59,challenges,6615,907
2026-06-13T21:56:59,l_opinion,5463,2059
2026-06-13T21:56:59,la_depeche,7509,13
2026-06-13T21:56:59,le_capital,28920,10
2026-06-13T21:56:59,le_figaro,17399,11518
2026-06-13T21:56:59,le_journal_du_dimanche,28663,267
2026-06-13T21:56:59,le_monde,5029,18250
2026-06-13T21:56:59,le_nouvel_observateur,28332,598
2026-06-13T21:56:59,le_telegramme,7500,22
2026-06-13T21:56:59,les_echos,26161,2769
2026-06-13T21:56:59,nice_matin,27582,551
2026-06-13T21:56:59,paris_match,26608,2322
2026-06-13T21:56:59,sud_ouest,0,7522
2026-06-13T21:56:59,telerama,28786,144
2026-06-13T21:56:59,valeurs_actuelles,28687,243
2026-06-13T22:10:57,atlantico,717,6868
2026-06-13T22:10:57,challenges,6670,915
2026-06-13T22:10:57,l_opinion,5523,2062
2026-06-13T22:10:57,la_depeche,7572,13
2026-06-13T22:10:57,le_capital,28983,10
2026-06-13T22:10:57,le_figaro,17442,11538
2026-06-13T22:10:57,le_journal_du_dimanche,28726,267
2026-06-13T22:10:57,le_monde,5029,18313
2026-06-13T22:10:57,le_nouvel_observateur,28394,599
2026-06-13T22:10:57,le_telegramme,7563,22
2026-06-13T22:10:57,les_echos,26206,2787
2026-06-13T22:10:57,nice_matin,27645,551
2026-06-13T22:10:57,paris_match,26669,2324
2026-06-13T22:10:57,sud_ouest,0,7585
2026-06-13T22:10:57,telerama,28849,144
2026-06-13T22:10:57,valeurs_actuelles,28750,243
2026-06-13T22:24:28,atlantico,717,6931
2026-06-13T22:24:28,challenges,6733,915
2026-06-13T22:24:28,l_opinion,5584,2064
2026-06-13T22:24:28,la_depeche,7635,13
2026-06-13T22:24:28,le_capital,29046,10
2026-06-13T22:24:28,le_figaro,17481,11562
2026-06-13T22:24:28,le_journal_du_dimanche,28789,267
2026-06-13T22:24:28,le_monde,5029,18376
2026-06-13T22:24:28,le_nouvel_observateur,28456,600
2026-06-13T22:24:28,le_telegramme,7626,22
2026-06-13T22:24:28,les_echos,26249,2807
2026-06-13T22:24:28,nice_matin,27707,552
2026-06-13T22:24:28,paris_match,26727,2329
2026-06-13T22:24:28,sud_ouest,0,7648
2026-06-13T22:24:28,telerama,28912,144
2026-06-13T22:24:28,valeurs_actuelles,28813,243
2026-06-13T22:38:43,atlantico,717,6994
2026-06-13T22:38:43,challenges,6796,915
2026-06-13T22:38:43,l_opinion,5645,2066
2026-06-13T22:38:43,la_depeche,7698,13
2026-06-13T22:38:43,le_capital,29109,10
2026-06-13T22:38:43,le_figaro,17529,11577
2026-06-13T22:38:43,le_journal_du_dimanche,28852,267
2026-06-13T22:38:43,le_monde,5029,18439
2026-06-13T22:38:43,le_nouvel_observateur,28519,600
2026-06-13T22:38:43,le_telegramme,7689,22
2026-06-13T22:38:43,les_echos,26295,2824
2026-06-13T22:38:43,nice_matin,27770,552
2026-06-13T22:38:43,paris_match,26783,2336
2026-06-13T22:38:43,sud_ouest,0,7711
2026-06-13T22:38:43,telerama,28975,144
2026-06-13T22:38:43,valeurs_actuelles,28874,245
2026-06-13T22:54:13,atlantico,717,7057
2026-06-13T22:54:13,challenges,6859,915
2026-06-13T22:54:13,l_opinion,5688,2086
2026-06-13T22:54:13,la_depeche,7761,13
2026-06-13T22:54:13,le_capital,29172,10
2026-06-13T22:54:13,le_figaro,17557,11612
2026-06-13T22:54:13,le_journal_du_dimanche,28915,267
2026-06-13T22:54:13,le_monde,5029,18502
2026-06-13T22:54:13,le_nouvel_observateur,28582,600
2026-06-13T22:54:13,le_telegramme,7752,22
2026-06-13T22:54:13,les_echos,26343,2839
2026-06-13T22:54:13,nice_matin,27833,552
2026-06-13T22:54:13,paris_match,26844,2338
2026-06-13T22:54:13,sud_ouest,0,7774
2026-06-13T22:54:13,telerama,29038,144
2026-06-13T22:54:13,valeurs_actuelles,28937,245
2026-06-13T23:08:47,atlantico,717,7120
2026-06-13T23:08:47,challenges,6922,915
2026-06-13T23:08:47,l_opinion,5746,2091
2026-06-13T23:08:47,la_depeche,7824,13
2026-06-13T23:08:47,le_capital,29235,10
2026-06-13T23:08:47,le_figaro,17591,11641
2026-06-13T23:08:47,le_journal_du_dimanche,28978,267
2026-06-13T23:08:47,le_monde,5029,18565
2026-06-13T23:08:47,le_nouvel_observateur,28644,601
2026-06-13T23:08:47,le_telegramme,7815,22
2026-06-13T23:08:47,les_echos,26381,2864
2026-06-13T23:08:47,nice_matin,27896,552
2026-06-13T23:08:47,paris_match,26904,2341
2026-06-13T23:08:47,sud_ouest,0,7837
2026-06-13T23:08:47,telerama,29101,144
2026-06-13T23:08:47,valeurs_actuelles,28999,246
2026-06-13T23:23:27,atlantico,717,7183
2026-06-13T23:23:27,challenges,6979,921
2026-06-13T23:23:27,l_opinion,5806,2094
2026-06-13T23:23:27,la_depeche,7887,13
2026-06-13T23:23:27,le_capital,29298,10
2026-06-13T23:23:27,le_figaro,17624,11671
2026-06-13T23:23:27,le_journal_du_dimanche,29041,267
2026-06-13T23:23:27,le_monde,5029,18628
2026-06-13T23:23:27,le_nouvel_observateur,28705,603
2026-06-13T23:23:27,le_telegramme,7878,22
2026-06-13T23:23:27,les_echos,26423,2885
2026-06-13T23:23:27,nice_matin,27959,552
2026-06-13T23:23:27,paris_match,26966,2342
2026-06-13T23:23:27,sud_ouest,0,7900
2026-06-13T23:23:27,telerama,29164,144
2026-06-13T23:23:27,valeurs_actuelles,29061,247
2026-06-13T23:38:23,atlantico,717,7246
2026-06-13T23:38:23,challenges,7035,928
2026-06-13T23:38:23,l_opinion,5865,2098
2026-06-13T23:38:23,la_depeche,7950,13
2026-06-13T23:38:23,le_capital,29361,10
2026-06-13T23:38:23,le_figaro,17669,11689
2026-06-13T23:38:23,le_journal_du_dimanche,29104,267
2026-06-13T23:38:23,le_monde,5029,18691
2026-06-13T23:38:23,le_nouvel_observateur,28766,605
2026-06-13T23:38:23,le_telegramme,7941,22
2026-06-13T23:38:23,les_echos,26470,2901
2026-06-13T23:38:23,nice_matin,28022,552
2026-06-13T23:38:23,paris_match,27025,2346
2026-06-13T23:38:23,sud_ouest,0,7963
2026-06-13T23:38:23,telerama,29227,144
2026-06-13T23:38:23,valeurs_actuelles,29124,247
2026-06-13T23:53:22,atlantico,717,7309
2026-06-13T23:53:22,challenges,7098,928
2026-06-13T23:53:22,l_opinion,5924,2102
2026-06-13T23:53:22,la_depeche,8013,13
2026-06-13T23:53:22,le_capital,29424,10
2026-06-13T23:53:22,le_figaro,17692,11729
2026-06-13T23:53:22,le_journal_du_dimanche,29167,267
2026-06-13T23:53:22,le_monde,5029,18754
2026-06-13T23:53:22,le_nouvel_observateur,28828,606
2026-06-13T23:53:22,le_telegramme,8004,22
2026-06-13T23:53:22,les_echos,26513,2921
2026-06-13T23:53:22,nice_matin,28085,552
2026-06-13T23:53:22,paris_match,27081,2353
2026-06-13T23:53:22,sud_ouest,0,8026
2026-06-13T23:53:22,telerama,29290,144
2026-06-13T23:53:22,valeurs_actuelles,29186,248
2026-06-14T00:07:22,atlantico,717,7372
2026-06-14T00:07:22,challenges,7161,928
2026-06-14T00:07:22,l_opinion,5972,2117
2026-06-14T00:07:22,la_depeche,8076,13
2026-06-14T00:07:22,le_capital,29487,10
2026-06-14T00:07:22,le_figaro,17732,11752
2026-06-14T00:07:22,le_journal_du_dimanche,29230,267
2026-06-14T00:07:22,le_monde,5029,18817
2026-06-14T00:07:22,le_nouvel_observateur,28887,610
2026-06-14T00:07:22,le_telegramme,8067,22
2026-06-14T00:07:22,les_echos,26561,2936
2026-06-14T00:07:22,nice_matin,28148,552
2026-06-14T00:07:22,paris_match,27142,2355
2026-06-14T00:07:22,sud_ouest,0,8089
2026-06-14T00:07:22,telerama,29353,144
2026-06-14T00:07:22,valeurs_actuelles,29249,248
2026-06-14T00:21:25,atlantico,717,7435
2026-06-14T00:21:25,challenges,7224,928
2026-06-14T00:21:25,l_opinion,6015,2137
2026-06-14T00:21:25,la_depeche,8139,13
2026-06-14T00:21:25,le_capital,29550,10
2026-06-14T00:21:25,le_figaro,17753,11794
2026-06-14T00:21:25,le_journal_du_dimanche,29293,267
2026-06-14T00:21:25,le_monde,5029,18880
2026-06-14T00:21:25,le_nouvel_observateur,28948,612
2026-06-14T00:21:25,le_telegramme,8130,22
2026-06-14T00:21:25,les_echos,26611,2949
2026-06-14T00:21:25,nice_matin,28202,561
2026-06-14T00:21:25,paris_match,27199,2361
2026-06-14T00:21:25,sud_ouest,0,8152
2026-06-14T00:21:25,telerama,29415,145
2026-06-14T00:21:25,valeurs_actuelles,29312,248
2026-06-14T00:37:14,atlantico,717,7498
2026-06-14T00:37:14,challenges,7287,928
2026-06-14T00:37:14,l_opinion,6016,2199
2026-06-14T00:37:14,la_depeche,8202,13
2026-06-14T00:37:14,le_capital,29613,10
2026-06-14T00:37:14,le_figaro,17792,11818
2026-06-14T00:37:14,le_journal_du_dimanche,29356,267
2026-06-14T00:37:14,le_monde,5029,18943
2026-06-14T00:37:14,le_nouvel_observateur,29011,612
2026-06-14T00:37:14,le_telegramme,8193,22
2026-06-14T00:37:14,les_echos,26658,2965
2026-06-14T00:37:14,nice_matin,28245,581
2026-06-14T00:37:14,paris_match,27242,2381
2026-06-14T00:37:14,sud_ouest,0,8215
2026-06-14T00:37:14,telerama,29478,145
2026-06-14T00:37:14,valeurs_actuelles,29375,248
2026-06-14T00:51:49,atlantico,717,7561
2026-06-14T00:51:49,challenges,7339,939
2026-06-14T00:51:49,l_opinion,6016,2262
2026-06-14T00:51:49,la_depeche,8265,13
2026-06-14T00:51:49,le_capital,29676,10
2026-06-14T00:51:49,le_figaro,17829,11844
2026-06-14T00:51:49,le_journal_du_dimanche,29419,267
2026-06-14T00:51:49,le_monde,5029,19006
2026-06-14T00:51:49,le_nouvel_observateur,29073,613
2026-06-14T00:51:49,le_telegramme,8256,22
2026-06-14T00:51:49,les_echos,26706,2980
2026-06-14T00:51:49,nice_matin,28283,606
2026-06-14T00:51:49,paris_match,27299,2387
2026-06-14T00:51:49,sud_ouest,0,8278
2026-06-14T00:51:49,telerama,29541,145
2026-06-14T00:51:49,valeurs_actuelles,29436,250
2026-06-14T01:08:05,atlantico,717,7624
2026-06-14T01:08:05,challenges,7402,939
2026-06-14T01:08:05,l_opinion,6029,2312
2026-06-14T01:08:05,la_depeche,8328,13
2026-06-14T01:08:05,le_capital,29739,10
2026-06-14T01:08:05,le_figaro,17867,11869
2026-06-14T01:08:05,le_journal_du_dimanche,29482,267
2026-06-14T01:08:05,le_monde,5029,19069
2026-06-14T01:08:05,le_nouvel_observateur,29135,614
2026-06-14T01:08:05,le_telegramme,8319,22
2026-06-14T01:08:05,les_echos,26757,2992
2026-06-14T01:08:05,nice_matin,28342,610
2026-06-14T01:08:05,paris_match,27354,2395
2026-06-14T01:08:05,sud_ouest,0,8341
2026-06-14T01:08:05,telerama,29604,145
2026-06-14T01:08:05,valeurs_actuelles,29499,250
2026-06-14T01:24:00,atlantico,717,7687
2026-06-14T01:24:00,challenges,7465,939
2026-06-14T01:24:00,l_opinion,6088,2316
2026-06-14T01:24:00,la_depeche,8391,13
2026-06-14T01:24:00,le_capital,29802,10
2026-06-14T01:24:00,le_figaro,17907,11892
2026-06-14T01:24:00,le_journal_du_dimanche,29545,267
2026-06-14T01:24:00,le_monde,5029,19132
2026-06-14T01:24:00,le_nouvel_observateur,29196,616
2026-06-14T01:24:00,le_telegramme,8382,22
2026-06-14T01:24:00,les_echos,26809,3003
2026-06-14T01:24:00,nice_matin,28402,613
2026-06-14T01:24:00,paris_match,27414,2398
2026-06-14T01:24:00,sud_ouest,16,8388
2026-06-14T01:24:00,telerama,29667,145
2026-06-14T01:24:00,valeurs_actuelles,29561,251
2026-06-14T01:38:47,atlantico,717,7750
2026-06-14T01:38:47,challenges,7528,939
2026-06-14T01:38:47,l_opinion,6145,2322
2026-06-14T01:38:47,la_depeche,8454,13
2026-06-14T01:38:47,le_capital,29865,10
2026-06-14T01:38:47,le_figaro,17944,11918
2026-06-14T01:38:47,le_journal_du_dimanche,29608,267
2026-06-14T01:38:47,le_monde,5029,19195
2026-06-14T01:38:47,le_nouvel_observateur,29259,616
2026-06-14T01:38:47,le_telegramme,8445,22
2026-06-14T01:38:47,les_echos,26862,3013
2026-06-14T01:38:47,nice_matin,28465,613
2026-06-14T01:38:47,paris_match,27474,2401
2026-06-14T01:38:47,sud_ouest,79,8388
2026-06-14T01:38:47,telerama,29730,145
2026-06-14T01:38:47,valeurs_actuelles,29624,251
2026-06-14T01:52:41,atlantico,717,7813
2026-06-14T01:52:41,challenges,7591,939
2026-06-14T01:52:41,l_opinion,6204,2326
2026-06-14T01:52:41,la_depeche,8517,13
2026-06-14T01:52:41,le_capital,29928,10
2026-06-14T01:52:41,le_figaro,17994,11931
2026-06-14T01:52:41,le_journal_du_dimanche,29671,267
2026-06-14T01:52:41,le_monde,5029,19258
2026-06-14T01:52:41,le_nouvel_observateur,29322,616
2026-06-14T01:52:41,le_telegramme,8508,22
2026-06-14T01:52:41,les_echos,26909,3029
2026-06-14T01:52:41,nice_matin,28528,613
2026-06-14T01:52:41,paris_match,27537,2401
2026-06-14T01:52:41,sud_ouest,142,8388
2026-06-14T01:52:41,telerama,29793,145
2026-06-14T01:52:41,valeurs_actuelles,29687,251
2026-06-14T02:11:10,atlantico,717,7876
2026-06-14T02:11:10,challenges,7640,953
2026-06-14T02:11:10,l_opinion,6263,2330
2026-06-14T02:11:10,la_depeche,8580,13
2026-06-14T02:11:10,le_capital,29991,10
2026-06-14T02:11:10,le_figaro,18040,11948
2026-06-14T02:11:10,le_journal_du_dimanche,29734,267
2026-06-14T02:11:10,le_monde,5029,19321
2026-06-14T02:11:10,le_nouvel_observateur,29385,616
2026-06-14T02:11:10,le_telegramme,8571,22
2026-06-14T02:11:10,les_echos,26953,3048
2026-06-14T02:11:10,nice_matin,28590,614
2026-06-14T02:11:10,paris_match,27593,2408
2026-06-14T02:11:10,sud_ouest,205,8388
2026-06-14T02:11:10,telerama,29856,145
2026-06-14T02:11:10,valeurs_actuelles,29750,251
2026-06-14T02:26:27,atlantico,717,7939
2026-06-14T02:26:27,challenges,7703,953
